,1,3,6,7,8,9,11,12,13,15,16,19,21,22,23,24,25,27,30,31
20,2.1,10.5,3.5,1.5,3.0,21.0,1.2352941176470589,1.1666666666666665,2.333333333333333,4.2,2.625,1.3125,1.6153846153846154,1.1052631578947367,1.75,1.05,1.9090909090909092,1.4,7.0,5.25
21,2.2,11.0,3.6666666666666665,1.5714285714285714,3.142857142857143,22.0,1.222222222222222,1.375,2.444444444444444,4.4,2.75,1.2941176470588236,1.6923076923076925,1.1,1.8333333333333333,1.1578947368421053,2.0,1.4666666666666666,7.333333333333333,5.5
22,2.3000000000000003,11.5,3.833333333333333,1.6428571428571428,3.2857142857142856,23.0,1.3529411764705883,1.2777777777777777,2.5555555555555554,4.6000000000000005,2.875,1.4375,1.7692307692307694,1.1500000000000001,1.9166666666666665,1.2105263157894737,2.090909090909091,1.5333333333333332,7.666666666666666,5.75
23,2.4000000000000004,12.0,4.0,1.7142857142857142,3.4285714285714284,24.0,1.4117647058823528,1.3333333333333333,2.6666666666666665,4.800000000000001,3.0,1.5,1.8461538461538463,1.263157894736842,2.0,1.2000000000000002,2.1818181818181817,1.6,8.0,6.0
24,2.5,12.5,4.166666666666666,1.7857142857142856,3.571428571428571,25.0,1.4705882352941175,1.3888888888888888,2.7777777777777777,5.0,3.125,1.5625,1.9230769230769231,1.25,2.083333333333333,1.3157894736842104,2.272727272727273,1.6666666666666667,8.333333333333332,6.25
25,2.6,13.0,4.333333333333333,1.857142857142857,3.714285714285714,26.0,1.4444444444444444,1.625,2.888888888888889,5.2,3.25,1.5294117647058822,2.0,1.3684210526315788,2.1666666666666665,1.3,2.3636363636363638,1.7333333333333334,8.666666666666666,6.5
26,2.7,13.5,4.5,2.076923076923077,3.8571428571428568,27.0,1.588235294117647,1.5,3.0,6.75,3.375,1.6875,1.9285714285714284,1.4210526315789473,2.25,1.35,2.4545454545454546,1.8,9.0,5.4
27,2.8000000000000003,14.0,4.666666666666666,2.0,4.0,28.0,1.6470588235294117,1.5555555555555554,3.1111111111111107,5.6000000000000005,3.5,1.75,2.153846153846154,1.4736842105263157,2.333333333333333,1.4000000000000001,2.5454545454545454,1.8666666666666667,9.333333333333332,7.0
28,2.9000000000000004,14.5,4.833333333333333,2.230769230769231,4.142857142857142,29.0,1.7058823529411764,1.611111111111111,3.222222222222222,5.800000000000001,3.625,1.8125,2.071428571428571,1.526315789473684,2.4166666666666665,1.4500000000000002,2.6363636363636362,1.9333333333333333,9.666666666666666,7.25
29,3.0,15.0,5.0,2.142857142857143,4.285714285714286,30.0,1.6666666666666665,1.875,3.75,7.5,3.333333333333333,1.7647058823529411,2.307692307692308,1.5,2.7272727272727275,1.5789473684210527,2.5,2.0,10.0,6.0
30,3.1,15.5,5.166666666666666,2.3846153846153846,4.428571428571428,31.0,1.8235294117647058,1.722222222222222,3.444444444444444,7.75,3.875,1.9375,2.214285714285714,1.55,2.8181818181818183,1.631578947368421,2.583333333333333,2.0666666666666664,10.333333333333332,6.2
31,3.2,16.0,5.333333333333333,2.4615384615384617,4.571428571428571,32.0,1.8823529411764706,1.7777777777777777,3.5555555555555554,8.0,4.0,2.0,2.2857142857142856,1.6,2.909090909090909,1.6842105263157894,2.6666666666666665,2.1333333333333333,10.666666666666666,6.4
32,3.3000000000000003,16.5,5.5,2.5384615384615388,4.714285714285714,33.0,1.9411764705882353,1.8333333333333333,4.125,8.25,3.6666666666666665,2.0625,2.357142857142857,1.6500000000000001,3.0,1.7368421052631577,2.75,2.2,11.0,6.6000000000000005
33,3.4000000000000004,17.0,5.666666666666666,2.6153846153846154,4.857142857142857,34.0,1.8888888888888888,2.125,4.25,8.5,3.7777777777777777,2.0,2.4285714285714284,1.789473684210526,2.833333333333333,1.7000000000000002,3.090909090909091,2.2666666666666666,11.333333333333332,6.800000000000001
34,3.5,17.5,5.833333333333333,2.6923076923076925,5.0,35.0,1.9444444444444444,2.0588235294117645,3.888888888888889,8.75,4.375,2.1875,2.5,1.8421052631578947,2.9166666666666665,1.75,3.181818181818182,2.3333333333333335,11.666666666666666,7.0
35,3.6,18.0,6.0,2.769230769230769,5.142857142857142,36.0,2.1176470588235294,2.0,4.5,9.0,4.0,2.25,2.571428571428571,1.894736842105263,3.0,1.8,3.272727272727273,2.4,12.0,7.2
36,3.7,18.5,6.166666666666666,2.8461538461538463,5.285714285714286,37.0,2.176470588235294,2.0555555555555554,4.625,9.25,4.111111111111111,2.3125,2.642857142857143,1.9473684210526314,3.3636363636363638,1.85,3.083333333333333,2.466666666666667,12.333333333333332,7.4
37,3.8000000000000003,19.0,6.333333333333333,2.9230769230769234,5.428571428571428,38.0,2.111111111111111,2.375,4.75,7.6000000000000005,4.222222222222222,2.235294117647059,2.714285714285714,1.9000000000000001,3.4545454545454546,2.0,3.1666666666666665,2.533333333333333,12.666666666666666,9.5
38,3.9000000000000004,19.5,6.5,3.5454545454545454,5.571428571428571,39.0,2.1666666666666665,2.2941176470588234,4.333333333333333,9.75,4.875,2.4375,2.7857142857142856,1.9500000000000002,3.0,2.052631578947368,3.25,2.6,13.0,7.800000000000001
39,4.0,20.0,6.666666666666666,3.076923076923077,5.7142857142857135,40.0,2.3529411764705883,2.2222222222222223,5.0,10.0,4.444444444444445,2.5,2.8571428571428568,2.0,3.333333333333333,2.1052631578947367,3.6363636363636367,2.6666666666666665,13.333333333333332,8.0
40,4.1000000000000005,20.5,6.833333333333333,3.7272727272727275,5.857142857142857,41.0,2.411764705882353,2.2777777777777777,4.555555555555555,10.25,5.125,2.5625,2.9285714285714284,2.0500000000000003,3.153846153846154,2.1578947368421053,3.4166666666666665,2.7333333333333334,13.666666666666666,8.200000000000001
41,4.2,21.0,7.0,3.230769230769231,6.0,42.0,2.333333333333333,2.625,4.666666666666666,10.5,5.25,2.4705882352941178,3.0,2.2105263157894735,3.8181818181818183,2.1,3.5,2.8,14.0,8.4
42,4.3,21.5,7.166666666666666,3.909090909090909,6.142857142857142,43.0,2.388888888888889,2.5294117647058822,4.777777777777778,10.75,5.375,2.6875,3.071428571428571,2.263157894736842,3.583333333333333,2.15,3.307692307692308,2.8666666666666667,14.333333333333332,8.6
43,4.4,22.0,7.333333333333333,3.384615384615385,6.285714285714286,44.0,2.588235294117647,2.444444444444444,5.5,11.0,4.888888888888888,2.75,3.142857142857143,2.3157894736842106,4.0,2.2,3.6666666666666665,2.933333333333333,14.666666666666666,8.8
44,4.5,22.5,7.5,4.090909090909091,6.428571428571428,45.0,2.6470588235294117,2.5,5.0,9.0,5.625,2.8125,3.214285714285714,2.3684210526315788,3.75,2.25,3.4615384615384617,3.0,15.0,11.25
45,4.6000000000000005,23.0,7.666666666666666,4.181818181818182,6.571428571428571,46.0,2.5555555555555554,2.875,5.111111111111111,11.5,5.75,2.7058823529411766,3.2857142857142856,2.3000000000000003,3.833333333333333,2.4210526315789473,3.5384615384615388,3.0666666666666664,15.333333333333332,9.200000000000001
46,4.7,23.5,7.833333333333333,4.2727272727272725,6.7142857142857135,47.0,2.611111111111111,2.764705882352941,5.222222222222222,9.4,5.875,2.9375,3.3571428571428568,2.35,3.9166666666666665,2.4736842105263155,3.6153846153846154,3.1333333333333333,15.666666666666666,11.75
47,4.800000000000001,24.0,8.0,4.363636363636363,6.857142857142857,48.0,2.6666666666666665,2.8235294117647056,5.333333333333333,12.0,6.0,3.0,3.4285714285714284,2.4000000000000004,4.0,2.526315789473684,3.6923076923076925,3.2,16.0,9.600000000000001
48,4.9,24.5,8.166666666666666,4.454545454545455,7.0,49.0,2.8823529411764706,2.722222222222222,5.444444444444444,12.25,6.125,3.0625,3.5,2.45,3.7692307692307696,2.5789473684210527,4.083333333333333,3.2666666666666666,16.333333333333332,9.8
49,5.0,25.0,8.333333333333332,4.545454545454546,7.142857142857142,50.0,2.7777777777777777,3.125,5.555555555555555,10.0,6.25,2.941176470588235,3.571428571428571,2.5,3.8461538461538463,2.631578947368421,4.166666666666666,3.3333333333333335,16.666666666666664,12.5
50,5.1000000000000005,25.5,8.5,4.636363636363637,7.285714285714286,51.0,2.833333333333333,3.0,5.666666666666666,12.75,6.375,3.1875,3.642857142857143,2.5500000000000003,4.25,2.6842105263157894,3.9230769230769234,3.4,17.0,10.200000000000001
51,5.2,26.0,8.666666666666666,4.7272727272727275,7.428571428571428,52.0,2.888888888888889,3.0588235294117645,5.777777777777778,10.4,6.5,3.25,3.714285714285714,2.6,4.0,2.7368421052631575,4.333333333333333,3.466666666666667,17.333333333333332,13.0
