,driver,lap,trackStatus,position,grid,performance,trackTemp,airTemp,raining,tyre,tyreLap,track,team,driverPrev,teamPrev,driverNext,teamNext
389,9,50,0,1,1,0,36.8,23.9,0.0,3,52,9,8,4,4,9,4
865,22,50,0,2,2,0,36.6,23.8,0.0,3,52,9,4,4,4,9,4
1341,31,50,0,3,3,0,36.6,23.8,0.0,3,52,9,4,6,6,22,6
661,16,50,0,4,4,0,36.4,23.5,0.0,3,52,9,6,10,10,31,10
1273,30,50,0,5,5,0,36.6,23.8,0.0,2,52,9,10,6,6,16,6
321,8,50,0,6,6,0,36.6,23.8,0.0,3,52,9,6,11,11,30,11
525,11,50,0,7,7,0,36.8,23.9,0.0,3,52,9,11,10,10,8,10
933,23,50,0,8,8,0,36.4,23.5,0.0,2,52,9,10,11,11,11,11
1001,25,50,0,9,9,0,36.7,23.9,0.0,3,52,9,11,7,7,23,7
49,2,50,0,10,10,0,38.2,24.2,0.0,3,49,9,7,7,7,25,7
1205,29,50,0,11,11,0,37.1,24.1,0.0,3,49,9,7,5,5,2,5
797,21,50,0,12,12,0,36.6,23.8,0.0,3,49,9,5,5,5,29,5
729,20,50,0,13,13,0,36.8,23.9,0.0,3,49,9,5,14,14,21,14
1137,27,50,0,14,14,0,37.1,24.1,0.0,2,49,9,14,8,8,20,8
117,3,50,0,15,15,0,36.7,23.9,0.0,3,52,9,8,12,12,27,12
185,4,50,0,16,16,0,33.4,24.2,0.0,2,49,9,12,13,13,3,13
253,6,50,0,17,17,0,37.2,23.7,0.0,3,49,9,13,12,12,4,12
593,15,50,0,18,18,0,36.8,23.9,0.0,2,49,9,12,14,14,6,14
1069,26,50,0,19,19,0,38.4,24.3,0.0,2,49,9,14,13,13,15,13
457,10,50,0,20,20,0,37.1,24.1,0.0,0,48,9,13,8,8,26,8
390,9,51,0,1,1,0,36.8,23.9,0.0,3,53,9,8,4,4,9,4
866,22,51,0,2,2,0,36.6,23.8,0.0,3,53,9,4,4,4,9,4
1342,31,51,0,3,3,0,36.6,23.8,0.0,3,53,9,4,6,6,22,6
662,16,51,0,4,4,0,36.4,23.5,0.0,3,53,9,6,10,10,31,10
1274,30,51,0,5,5,0,36.6,23.8,0.0,2,53,9,10,6,6,16,6
322,8,51,0,6,6,0,36.6,23.8,0.0,3,53,9,6,11,11,30,11
526,11,51,0,7,7,0,36.8,23.9,0.0,3,53,9,11,10,10,8,10
934,23,51,0,8,8,0,36.4,23.5,0.0,2,53,9,10,11,11,11,11
1002,25,51,0,9,9,0,36.7,23.9,0.0,3,53,9,11,7,7,23,7
50,2,51,0,10,10,0,38.2,24.2,0.0,3,50,9,7,7,7,25,7
1206,29,51,0,11,11,0,37.1,24.1,0.0,3,50,9,7,5,5,2,5
798,21,51,0,12,12,0,36.6,23.8,0.0,3,50,9,5,5,5,29,5
730,20,51,0,13,13,0,36.8,23.9,0.0,3,50,9,5,14,14,21,14
1138,27,51,0,14,14,0,37.1,24.1,0.0,2,50,9,14,8,8,20,8
118,3,51,0,15,15,0,36.7,23.9,0.0,3,53,9,8,12,12,27,12
186,4,51,0,16,16,0,33.4,24.2,0.0,2,50,9,12,13,13,3,13
254,6,51,0,17,17,0,37.2,23.7,0.0,3,50,9,13,12,12,4,12
594,15,51,0,18,18,0,36.8,23.9,0.0,2,50,9,12,14,14,6,14
1070,26,51,0,19,19,0,38.4,24.3,0.0,2,50,9,14,13,13,15,13
458,10,51,0,20,20,0,37.1,24.1,0.0,0,49,9,13,8,8,26,8
391,9,52,0,1,1,0,36.8,23.9,0.0,3,54,9,8,4,4,9,4
867,22,52,0,2,2,0,36.6,23.8,0.0,3,54,9,4,4,4,9,4
1343,31,52,0,3,3,0,36.6,23.8,0.0,3,54,9,4,6,6,22,6
663,16,52,0,4,4,0,36.4,23.5,0.0,3,54,9,6,10,10,31,10
1275,30,52,0,5,5,0,36.6,23.8,0.0,2,54,9,10,6,6,16,6
323,8,52,0,6,6,0,36.6,23.8,0.0,3,54,9,6,11,11,30,11
527,11,52,0,7,7,0,36.8,23.9,0.0,3,54,9,11,10,10,8,10
935,23,52,0,8,8,0,36.4,23.5,0.0,2,54,9,10,11,11,11,11
1003,25,52,0,9,9,0,36.7,23.9,0.0,3,54,9,11,7,7,23,7
51,2,52,0,10,10,0,38.2,24.2,0.0,3,51,9,7,7,7,25,7
1207,29,52,0,11,11,0,37.1,24.1,0.0,3,51,9,7,5,5,2,5
799,21,52,0,12,12,0,36.6,23.8,0.0,3,51,9,5,5,5,29,5
731,20,52,0,13,13,0,36.8,23.9,0.0,3,51,9,5,14,14,21,14
1139,27,52,0,14,14,0,37.1,24.1,0.0,2,51,9,14,8,8,20,8
119,3,52,0,15,15,0,36.7,23.9,0.0,3,54,9,8,12,12,27,12
187,4,52,0,16,16,0,33.4,24.2,0.0,2,51,9,12,13,13,3,13
255,6,52,0,17,17,0,37.2,23.7,0.0,3,51,9,13,12,12,4,12
595,15,52,0,18,18,0,36.8,23.9,0.0,2,51,9,12,14,14,6,14
1071,26,52,0,19,19,0,38.4,24.3,0.0,2,51,9,14,13,13,15,13
459,10,52,0,20,20,0,37.1,24.1,0.0,0,50,9,13,8,8,26,8
392,9,53,0,1,1,0,36.8,23.9,0.0,3,55,9,8,4,4,9,4
868,22,53,0,2,2,0,36.6,23.8,0.0,3,55,9,4,4,4,9,4
1344,31,53,0,3,3,0,36.6,23.8,0.0,3,55,9,4,6,6,22,6
664,16,53,0,4,4,0,36.4,23.5,0.0,3,55,9,6,10,10,31,10
1276,30,53,0,5,5,0,36.6,23.8,0.0,2,55,9,10,6,6,16,6
324,8,53,0,6,6,0,36.6,23.8,0.0,3,55,9,6,11,11,30,11
528,11,53,0,7,7,0,36.8,23.9,0.0,3,55,9,11,10,10,8,10
936,23,53,0,8,8,0,36.4,23.5,0.0,2,55,9,10,11,11,11,11
1004,25,53,0,9,9,0,36.7,23.9,0.0,3,55,9,11,7,7,23,7
52,2,53,0,10,10,0,38.2,24.2,0.0,3,52,9,7,7,7,25,7
1208,29,53,0,11,11,0,37.1,24.1,0.0,3,52,9,7,5,5,2,5
800,21,53,0,12,12,0,36.6,23.8,0.0,3,52,9,5,5,5,29,5
732,20,53,0,13,13,0,36.8,23.9,0.0,3,52,9,5,14,14,21,14
1140,27,53,0,14,14,0,37.1,24.1,0.0,2,52,9,14,8,8,20,8
120,3,53,0,15,15,0,36.7,23.9,0.0,3,55,9,8,12,12,27,12
188,4,53,0,16,16,0,33.4,24.2,0.0,2,52,9,12,13,13,3,13
256,6,53,0,17,17,0,37.2,23.7,0.0,3,52,9,13,12,12,4,12
596,15,53,0,18,18,0,36.8,23.9,0.0,2,52,9,12,14,14,6,14
1072,26,53,0,19,19,0,38.4,24.3,0.0,2,52,9,14,13,13,15,13
460,10,53,0,20,20,0,37.1,24.1,0.0,0,51,9,13,8,8,26,8
393,9,54,0,1,1,0,36.8,23.9,0.0,3,56,9,8,4,4,9,4
869,22,54,0,2,2,0,36.6,23.8,0.0,3,56,9,4,4,4,9,4
1345,31,54,0,3,3,0,36.6,23.8,0.0,3,56,9,4,6,6,22,6
665,16,54,0,4,4,0,36.4,23.5,0.0,3,56,9,6,10,10,31,10
1277,30,54,0,5,5,0,36.6,23.8,0.0,2,56,9,10,6,6,16,6
325,8,54,0,6,6,0,36.6,23.8,0.0,3,56,9,6,11,11,30,11
529,11,54,0,7,7,0,36.8,23.9,0.0,3,56,9,11,10,10,8,10
937,23,54,0,8,8,0,36.4,23.5,0.0,2,56,9,10,11,11,11,11
1005,25,54,0,9,9,0,36.7,23.9,0.0,3,56,9,11,7,7,23,7
53,2,54,0,10,10,0,38.2,24.2,0.0,3,53,9,7,7,7,25,7
1209,29,54,0,11,11,0,37.1,24.1,0.0,3,53,9,7,5,5,2,5
801,21,54,0,12,12,0,36.6,23.8,0.0,3,53,9,5,5,5,29,5
733,20,54,0,13,13,0,36.8,23.9,0.0,3,53,9,5,14,14,21,14
1141,27,54,0,14,14,0,37.1,24.1,0.0,2,53,9,14,8,8,20,8
121,3,54,0,15,15,0,36.7,23.9,0.0,3,56,9,8,12,12,27,12
189,4,54,0,16,16,0,33.4,24.2,0.0,2,53,9,12,13,13,3,13
257,6,54,0,17,17,0,37.2,23.7,0.0,3,53,9,13,12,12,4,12
597,15,54,0,18,18,0,36.8,23.9,0.0,2,53,9,12,14,14,6,14
1073,26,54,0,19,19,0,38.4,24.3,0.0,2,53,9,14,13,13,15,13
461,10,54,0,20,20,0,37.1,24.1,0.0,0,52,9,13,8,8,26,8
394,9,55,0,1,1,0,36.8,23.9,0.0,3,57,9,8,4,4,9,4
870,22,55,0,2,2,0,36.6,23.8,0.0,3,57,9,4,4,4,9,4
1346,31,55,0,3,3,0,36.6,23.8,0.0,3,57,9,4,6,6,22,6
666,16,55,0,4,4,0,36.4,23.5,0.0,3,57,9,6,10,10,31,10
1278,30,55,0,5,5,0,36.6,23.8,0.0,2,57,9,10,6,6,16,6
326,8,55,0,6,6,0,36.6,23.8,0.0,3,57,9,6,11,11,30,11
530,11,55,0,7,7,0,36.8,23.9,0.0,3,57,9,11,10,10,8,10
938,23,55,0,8,8,0,36.4,23.5,0.0,2,57,9,10,11,11,11,11
1006,25,55,0,9,9,0,36.7,23.9,0.0,3,57,9,11,7,7,23,7
54,2,55,0,10,10,0,38.2,24.2,0.0,3,54,9,7,7,7,25,7
1210,29,55,0,11,11,0,37.1,24.1,0.0,3,54,9,7,5,5,2,5
802,21,55,0,12,12,0,36.6,23.8,0.0,3,54,9,5,5,5,29,5
734,20,55,0,13,13,0,36.8,23.9,0.0,3,54,9,5,14,14,21,14
1142,27,55,0,14,14,0,37.1,24.1,0.0,2,54,9,14,8,8,20,8
122,3,55,0,15,15,0,36.7,23.9,0.0,3,57,9,8,12,12,27,12
190,4,55,0,16,16,0,33.4,24.2,0.0,2,54,9,12,13,13,3,13
258,6,55,0,17,17,0,37.2,23.7,0.0,3,54,9,13,12,12,4,12
598,15,55,0,18,18,0,36.8,23.9,0.0,2,54,9,12,14,14,6,14
1074,26,55,0,19,19,0,38.4,24.3,0.0,2,54,9,14,13,13,15,13
462,10,55,0,20,20,0,37.1,24.1,0.0,0,53,9,13,8,8,26,8
395,9,56,0,1,1,0,36.8,23.9,0.0,3,58,9,8,4,4,9,4
871,22,56,0,2,2,0,36.6,23.8,0.0,3,58,9,4,4,4,9,4
1347,31,56,0,3,3,0,36.6,23.8,0.0,3,58,9,4,6,6,22,6
667,16,56,0,4,4,0,36.4,23.5,0.0,3,58,9,6,10,10,31,10
1279,30,56,0,5,5,0,36.6,23.8,0.0,2,58,9,10,6,6,16,6
327,8,56,0,6,6,0,36.6,23.8,0.0,3,58,9,6,11,11,30,11
531,11,56,0,7,7,0,36.8,23.9,0.0,3,58,9,11,10,10,8,10
939,23,56,0,8,8,0,36.4,23.5,0.0,2,58,9,10,11,11,11,11
1007,25,56,0,9,9,0,36.7,23.9,0.0,3,58,9,11,7,7,23,7
55,2,56,0,10,10,0,38.2,24.2,0.0,3,55,9,7,7,7,25,7
1211,29,56,0,11,11,0,37.1,24.1,0.0,3,55,9,7,5,5,2,5
803,21,56,0,12,12,0,36.6,23.8,0.0,3,55,9,5,5,5,29,5
735,20,56,0,13,13,0,36.8,23.9,0.0,3,55,9,5,14,14,21,14
1143,27,56,0,14,14,0,37.1,24.1,0.0,2,55,9,14,8,8,20,8
123,3,56,0,15,15,0,36.7,23.9,0.0,3,58,9,8,12,12,27,12
191,4,56,0,16,16,0,33.4,24.2,0.0,2,55,9,12,13,13,3,13
259,6,56,0,17,17,0,37.2,23.7,0.0,3,55,9,13,12,12,4,12
599,15,56,0,18,18,0,36.8,23.9,0.0,2,55,9,12,14,14,6,14
1075,26,56,0,19,19,0,38.4,24.3,0.0,2,55,9,14,13,13,15,13
463,10,56,0,20,20,0,37.1,24.1,0.0,0,54,9,13,8,8,26,8
396,9,57,0,1,1,0,36.8,23.9,0.0,3,59,9,8,4,4,9,4
872,22,57,0,2,2,0,36.6,23.8,0.0,3,59,9,4,4,4,9,4
1348,31,57,0,3,3,0,36.6,23.8,0.0,3,59,9,4,6,6,22,6
668,16,57,0,4,4,0,36.4,23.5,0.0,3,59,9,6,10,10,31,10
1280,30,57,0,5,5,0,36.6,23.8,0.0,2,59,9,10,6,6,16,6
328,8,57,0,6,6,0,36.6,23.8,0.0,3,59,9,6,11,11,30,11
532,11,57,0,7,7,0,36.8,23.9,0.0,3,59,9,11,10,10,8,10
940,23,57,0,8,8,0,36.4,23.5,0.0,2,59,9,10,11,11,11,11
1008,25,57,0,9,9,0,36.7,23.9,0.0,3,59,9,11,7,7,23,7
56,2,57,0,10,10,0,38.2,24.2,0.0,3,56,9,7,7,7,25,7
1212,29,57,0,11,11,0,37.1,24.1,0.0,3,56,9,7,5,5,2,5
804,21,57,0,12,12,0,36.6,23.8,0.0,3,56,9,5,5,5,29,5
736,20,57,0,13,13,0,36.8,23.9,0.0,3,56,9,5,14,14,21,14
1144,27,57,0,14,14,0,37.1,24.1,0.0,2,56,9,14,8,8,20,8
124,3,57,0,15,15,0,36.7,23.9,0.0,3,59,9,8,12,12,27,12
192,4,57,0,16,16,0,33.4,24.2,0.0,2,56,9,12,13,13,3,13
260,6,57,0,17,17,0,37.2,23.7,0.0,3,56,9,13,12,12,4,12
600,15,57,0,18,18,0,36.8,23.9,0.0,2,56,9,12,14,14,6,14
1076,26,57,0,19,19,0,38.4,24.3,0.0,2,56,9,14,13,13,15,13
464,10,57,0,20,20,0,37.1,24.1,0.0,0,55,9,13,8,8,26,8
397,9,58,0,1,1,0,36.8,23.9,0.0,3,60,9,8,4,4,9,4
873,22,58,0,2,2,0,36.6,23.8,0.0,3,60,9,4,4,4,9,4
1349,31,58,0,3,3,0,36.6,23.8,0.0,3,60,9,4,6,6,22,6
669,16,58,0,4,4,0,36.4,23.5,0.0,3,60,9,6,10,10,31,10
1281,30,58,0,5,5,0,36.6,23.8,0.0,2,60,9,10,6,6,16,6
329,8,58,0,6,6,0,36.6,23.8,0.0,3,60,9,6,11,11,30,11
533,11,58,0,7,7,0,36.8,23.9,0.0,3,60,9,11,10,10,8,10
941,23,58,0,8,8,0,36.4,23.5,0.0,2,60,9,10,11,11,11,11
1009,25,58,0,9,9,0,36.7,23.9,0.0,3,60,9,11,7,7,23,7
57,2,58,0,10,10,0,38.2,24.2,0.0,3,57,9,7,7,7,25,7
1213,29,58,0,11,11,0,37.1,24.1,0.0,3,57,9,7,5,5,2,5
805,21,58,0,12,12,0,36.6,23.8,0.0,3,57,9,5,5,5,29,5
737,20,58,0,13,13,0,36.8,23.9,0.0,3,57,9,5,14,14,21,14
1145,27,58,0,14,14,0,37.1,24.1,0.0,2,57,9,14,8,8,20,8
125,3,58,0,15,15,0,36.7,23.9,0.0,3,60,9,8,12,12,27,12
193,4,58,0,16,16,0,33.4,24.2,0.0,2,57,9,12,13,13,3,13
261,6,58,0,17,17,0,37.2,23.7,0.0,3,57,9,13,12,12,4,12
601,15,58,0,18,18,0,36.8,23.9,0.0,2,57,9,12,14,14,6,14
1077,26,58,0,19,19,0,38.4,24.3,0.0,2,57,9,14,13,13,15,13
465,10,58,0,20,20,0,37.1,24.1,0.0,0,56,9,13,8,8,26,8
398,9,59,0,1,1,0,36.8,23.9,0.0,3,61,9,8,4,4,9,4
874,22,59,0,2,2,0,36.6,23.8,0.0,3,61,9,4,4,4,9,4
1350,31,59,0,3,3,0,36.6,23.8,0.0,3,61,9,4,6,6,22,6
670,16,59,0,4,4,0,36.4,23.5,0.0,3,61,9,6,10,10,31,10
1282,30,59,0,5,5,0,36.6,23.8,0.0,2,61,9,10,6,6,16,6
330,8,59,0,6,6,0,36.6,23.8,0.0,3,61,9,6,11,11,30,11
534,11,59,0,7,7,0,36.8,23.9,0.0,3,61,9,11,10,10,8,10
942,23,59,0,8,8,0,36.4,23.5,0.0,2,61,9,10,11,11,11,11
1010,25,59,0,9,9,0,36.7,23.9,0.0,3,61,9,11,7,7,23,7
58,2,59,0,10,10,0,38.2,24.2,0.0,3,58,9,7,7,7,25,7
1214,29,59,0,11,11,0,37.1,24.1,0.0,3,58,9,7,5,5,2,5
806,21,59,0,12,12,0,36.6,23.8,0.0,3,58,9,5,5,5,29,5
738,20,59,0,13,13,0,36.8,23.9,0.0,3,58,9,5,14,14,21,14
1146,27,59,0,14,14,0,37.1,24.1,0.0,2,58,9,14,8,8,20,8
126,3,59,0,15,15,0,36.7,23.9,0.0,3,61,9,8,12,12,27,12
194,4,59,0,16,16,0,33.4,24.2,0.0,2,58,9,12,13,13,3,13
262,6,59,0,17,17,0,37.2,23.7,0.0,3,58,9,13,12,12,4,12
602,15,59,0,18,18,0,36.8,23.9,0.0,2,58,9,12,14,14,6,14
1078,26,59,0,19,19,0,38.4,24.3,0.0,2,58,9,14,13,13,15,13
466,10,59,0,20,20,0,37.1,24.1,0.0,0,57,9,13,8,8,26,8
399,9,60,0,1,1,0,36.8,23.9,0.0,3,62,9,8,4,4,9,4
875,22,60,0,2,2,0,36.6,23.8,0.0,3,62,9,4,4,4,9,4
1351,31,60,0,3,3,0,36.6,23.8,0.0,3,62,9,4,6,6,22,6
671,16,60,0,4,4,0,36.4,23.5,0.0,3,62,9,6,10,10,31,10
1283,30,60,0,5,5,0,36.6,23.8,0.0,2,62,9,10,6,6,16,6
331,8,60,0,6,6,0,36.6,23.8,0.0,3,62,9,6,11,11,30,11
535,11,60,0,7,7,0,36.8,23.9,0.0,3,62,9,11,10,10,8,10
943,23,60,0,8,8,0,36.4,23.5,0.0,2,62,9,10,11,11,11,11
1011,25,60,0,9,9,0,36.7,23.9,0.0,3,62,9,11,7,7,23,7
59,2,60,0,10,10,0,38.2,24.2,0.0,3,59,9,7,7,7,25,7
1215,29,60,0,11,11,0,37.1,24.1,0.0,3,59,9,7,5,5,2,5
807,21,60,0,12,12,0,36.6,23.8,0.0,3,59,9,5,5,5,29,5
739,20,60,0,13,13,0,36.8,23.9,0.0,3,59,9,5,14,14,21,14
1147,27,60,0,14,14,0,37.1,24.1,0.0,2,59,9,14,8,8,20,8
127,3,60,0,15,15,0,36.7,23.9,0.0,3,62,9,8,12,12,27,12
195,4,60,0,16,16,0,33.4,24.2,0.0,2,59,9,12,13,13,3,13
263,6,60,0,17,17,0,37.2,23.7,0.0,3,59,9,13,12,12,4,12
603,15,60,0,18,18,0,36.8,23.9,0.0,2,59,9,12,14,14,6,14
1079,26,60,0,19,19,0,38.4,24.3,0.0,2,59,9,14,13,13,15,13
467,10,60,0,20,20,0,37.1,24.1,0.0,0,58,9,13,8,8,26,8
400,9,61,0,1,1,0,36.8,23.9,0.0,3,63,9,8,4,4,9,4
876,22,61,0,2,2,0,36.6,23.8,0.0,3,63,9,4,4,4,9,4
1352,31,61,0,3,3,0,36.6,23.8,0.0,3,63,9,4,6,6,22,6
672,16,61,0,4,4,0,36.4,23.5,0.0,3,63,9,6,10,10,31,10
1284,30,61,0,5,5,0,36.6,23.8,0.0,2,63,9,10,6,6,16,6
332,8,61,0,6,6,0,36.6,23.8,0.0,3,63,9,6,11,11,30,11
536,11,61,0,7,7,0,36.8,23.9,0.0,3,63,9,11,10,10,8,10
944,23,61,0,8,8,0,36.4,23.5,0.0,2,63,9,10,11,11,11,11
1012,25,61,0,9,9,0,36.7,23.9,0.0,3,63,9,11,7,7,23,7
60,2,61,0,10,10,0,38.2,24.2,0.0,3,60,9,7,7,7,25,7
1216,29,61,0,11,11,0,37.1,24.1,0.0,3,60,9,7,5,5,2,5
808,21,61,0,12,12,0,36.6,23.8,0.0,3,60,9,5,5,5,29,5
740,20,61,0,13,13,0,36.8,23.9,0.0,3,60,9,5,14,14,21,14
1148,27,61,0,14,14,0,37.1,24.1,0.0,2,60,9,14,8,8,20,8
128,3,61,0,15,15,0,36.7,23.9,0.0,3,63,9,8,12,12,27,12
196,4,61,0,16,16,0,33.4,24.2,0.0,2,60,9,12,13,13,3,13
264,6,61,0,17,17,0,37.2,23.7,0.0,3,60,9,13,12,12,4,12
604,15,61,0,18,18,0,36.8,23.9,0.0,2,60,9,12,14,14,6,14
1080,26,61,0,19,19,0,38.4,24.3,0.0,2,60,9,14,13,13,15,13
468,10,61,0,20,20,0,37.1,24.1,0.0,0,59,9,13,8,8,26,8
401,9,62,0,1,1,0,36.8,23.9,0.0,3,64,9,8,4,4,9,4
877,22,62,0,2,2,0,36.6,23.8,0.0,3,64,9,4,4,4,9,4
1353,31,62,0,3,3,0,36.6,23.8,0.0,3,64,9,4,6,6,22,6
673,16,62,0,4,4,0,36.4,23.5,0.0,3,64,9,6,10,10,31,10
1285,30,62,0,5,5,0,36.6,23.8,0.0,2,64,9,10,6,6,16,6
333,8,62,0,6,6,0,36.6,23.8,0.0,3,64,9,6,11,11,30,11
537,11,62,0,7,7,0,36.8,23.9,0.0,3,64,9,11,10,10,8,10
945,23,62,0,8,8,0,36.4,23.5,0.0,2,64,9,10,11,11,11,11
1013,25,62,0,9,9,0,36.7,23.9,0.0,3,64,9,11,7,7,23,7
61,2,62,0,10,10,0,38.2,24.2,0.0,3,61,9,7,7,7,25,7
1217,29,62,0,11,11,0,37.1,24.1,0.0,3,61,9,7,5,5,2,5
809,21,62,0,12,12,0,36.6,23.8,0.0,3,61,9,5,5,5,29,5
741,20,62,0,13,13,0,36.8,23.9,0.0,3,61,9,5,14,14,21,14
1149,27,62,0,14,14,0,37.1,24.1,0.0,2,61,9,14,8,8,20,8
129,3,62,0,15,15,0,36.7,23.9,0.0,3,64,9,8,12,12,27,12
197,4,62,0,16,16,0,33.4,24.2,0.0,2,61,9,12,13,13,3,13
265,6,62,0,17,17,0,37.2,23.7,0.0,3,61,9,13,12,12,4,12
605,15,62,0,18,18,0,36.8,23.9,0.0,2,61,9,12,14,14,6,14
1081,26,62,0,19,19,0,38.4,24.3,0.0,2,61,9,14,13,13,15,13
469,10,62,0,20,20,0,37.1,24.1,0.0,0,60,9,13,8,8,26,8
402,9,63,0,1,1,0,36.8,23.9,0.0,3,65,9,8,4,4,9,4
878,22,63,0,2,2,0,36.6,23.8,0.0,3,65,9,4,4,4,9,4
1354,31,63,0,3,3,0,36.6,23.8,0.0,3,65,9,4,6,6,22,6
674,16,63,0,4,4,0,36.4,23.5,0.0,3,65,9,6,10,10,31,10
1286,30,63,0,5,5,0,36.6,23.8,0.0,2,65,9,10,6,6,16,6
334,8,63,0,6,6,0,36.6,23.8,0.0,3,65,9,6,11,11,30,11
538,11,63,0,7,7,0,36.8,23.9,0.0,3,65,9,11,10,10,8,10
946,23,63,0,8,8,0,36.4,23.5,0.0,2,65,9,10,11,11,11,11
1014,25,63,0,9,9,0,36.7,23.9,0.0,3,65,9,11,7,7,23,7
62,2,63,0,10,10,0,38.2,24.2,0.0,3,62,9,7,7,7,25,7
1218,29,63,0,11,11,0,37.1,24.1,0.0,3,62,9,7,5,5,2,5
810,21,63,0,12,12,0,36.6,23.8,0.0,3,62,9,5,5,5,29,5
742,20,63,0,13,13,0,36.8,23.9,0.0,3,62,9,5,14,14,21,14
1150,27,63,0,14,14,0,37.1,24.1,0.0,2,62,9,14,8,8,20,8
130,3,63,0,15,15,0,36.7,23.9,0.0,3,65,9,8,12,12,27,12
198,4,63,0,16,16,0,33.4,24.2,0.0,2,62,9,12,13,13,3,13
266,6,63,0,17,17,0,37.2,23.7,0.0,3,62,9,13,12,12,4,12
606,15,63,0,18,18,0,36.8,23.9,0.0,2,62,9,12,14,14,6,14
1082,26,63,0,19,19,0,38.4,24.3,0.0,2,62,9,14,13,13,15,13
470,10,63,0,20,20,0,37.1,24.1,0.0,0,61,9,13,8,8,26,8
403,9,64,0,1,1,0,36.8,23.9,0.0,3,66,9,8,4,4,9,4
879,22,64,0,2,2,0,36.6,23.8,0.0,3,66,9,4,4,4,9,4
1355,31,64,0,3,3,0,36.6,23.8,0.0,3,66,9,4,6,6,22,6
675,16,64,0,4,4,0,36.4,23.5,0.0,3,66,9,6,10,10,31,10
1287,30,64,0,5,5,0,36.6,23.8,0.0,2,66,9,10,6,6,16,6
335,8,64,0,6,6,0,36.6,23.8,0.0,3,66,9,6,11,11,30,11
539,11,64,0,7,7,0,36.8,23.9,0.0,3,66,9,11,10,10,8,10
947,23,64,0,8,8,0,36.4,23.5,0.0,2,66,9,10,11,11,11,11
1015,25,64,0,9,9,0,36.7,23.9,0.0,3,66,9,11,7,7,23,7
63,2,64,0,10,10,0,38.2,24.2,0.0,3,63,9,7,7,7,25,7
1219,29,64,0,11,11,0,37.1,24.1,0.0,3,63,9,7,5,5,2,5
811,21,64,0,12,12,0,36.6,23.8,0.0,3,63,9,5,5,5,29,5
743,20,64,0,13,13,0,36.8,23.9,0.0,3,63,9,5,14,14,21,14
1151,27,64,0,14,14,0,37.1,24.1,0.0,2,63,9,14,8,8,20,8
131,3,64,0,15,15,0,36.7,23.9,0.0,3,66,9,8,12,12,27,12
199,4,64,0,16,16,0,33.4,24.2,0.0,2,63,9,12,13,13,3,13
267,6,64,0,17,17,0,37.2,23.7,0.0,3,63,9,13,12,12,4,12
607,15,64,0,18,18,0,36.8,23.9,0.0,2,63,9,12,14,14,6,14
1083,26,64,0,19,19,0,38.4,24.3,0.0,2,63,9,14,13,13,15,13
471,10,64,0,20,20,0,37.1,24.1,0.0,0,62,9,13,8,8,26,8
404,9,65,0,1,1,0,36.8,23.9,0.0,3,67,9,8,4,4,9,4
880,22,65,0,2,2,0,36.6,23.8,0.0,3,67,9,4,4,4,9,4
1356,31,65,0,3,3,0,36.6,23.8,0.0,3,67,9,4,6,6,22,6
676,16,65,0,4,4,0,36.4,23.5,0.0,3,67,9,6,10,10,31,10
1288,30,65,0,5,5,0,36.6,23.8,0.0,2,67,9,10,6,6,16,6
336,8,65,0,6,6,0,36.6,23.8,0.0,3,67,9,6,11,11,30,11
540,11,65,0,7,7,0,36.8,23.9,0.0,3,67,9,11,10,10,8,10
948,23,65,0,8,8,0,36.4,23.5,0.0,2,67,9,10,11,11,11,11
1016,25,65,0,9,9,0,36.7,23.9,0.0,3,67,9,11,7,7,23,7
64,2,65,0,10,10,0,38.2,24.2,0.0,3,64,9,7,7,7,25,7
1220,29,65,0,11,11,0,37.1,24.1,0.0,3,64,9,7,5,5,2,5
812,21,65,0,12,12,0,36.6,23.8,0.0,3,64,9,5,5,5,29,5
744,20,65,0,13,13,0,36.8,23.9,0.0,3,64,9,5,14,14,21,14
1152,27,65,0,14,14,0,37.1,24.1,0.0,2,64,9,14,8,8,20,8
132,3,65,0,15,15,0,36.7,23.9,0.0,3,67,9,8,12,12,27,12
200,4,65,0,16,16,0,33.4,24.2,0.0,2,64,9,12,13,13,3,13
268,6,65,0,17,17,0,37.2,23.7,0.0,3,64,9,13,12,12,4,12
608,15,65,0,18,18,0,36.8,23.9,0.0,2,64,9,12,14,14,6,14
1084,26,65,0,19,19,0,38.4,24.3,0.0,2,64,9,14,13,13,15,13
472,10,65,0,20,20,0,37.1,24.1,0.0,0,63,9,13,8,8,26,8
405,9,66,0,1,1,0,36.8,23.9,0.0,3,68,9,8,4,4,9,4
881,22,66,0,2,2,0,36.6,23.8,0.0,3,68,9,4,4,4,9,4
1357,31,66,0,3,3,0,36.6,23.8,0.0,3,68,9,4,6,6,22,6
677,16,66,0,4,4,0,36.4,23.5,0.0,3,68,9,6,10,10,31,10
1289,30,66,0,5,5,0,36.6,23.8,0.0,2,68,9,10,6,6,16,6
337,8,66,0,6,6,0,36.6,23.8,0.0,3,68,9,6,11,11,30,11
541,11,66,0,7,7,0,36.8,23.9,0.0,3,68,9,11,10,10,8,10
949,23,66,0,8,8,0,36.4,23.5,0.0,2,68,9,10,11,11,11,11
1017,25,66,0,9,9,0,36.7,23.9,0.0,3,68,9,11,7,7,23,7
