,driver,lap,trackStatus,position,grid,performance,trackTemp,airTemp,raining,tyre,tyreLap,track,team,driverPrev,teamPrev,driverNext,teamNext
995,25,44,0,11.031643867492676,9,0,36.7,23.9,0.0,3,46,9,11,5,5,29,7
791,21,44,0,11.187966346740723,12,0,36.6,23.8,0.0,3,43,9,5,5,5,25,5
723,20,44,0,13.034950256347656,13,0,36.8,23.9,0.0,3,43,9,5,8,8,21,14
111,3,44,0,16.135032653808594,15,0,36.7,23.9,0.0,3,46,9,8,14,14,20,12
1131,27,44,0,16.20575714111328,14,0,37.1,24.1,0.0,2,43,9,14,12,12,3,8
179,4,44,0,16.250530242919922,16,0,33.4,24.2,0.0,2,43,9,12,13,13,27,13
247,6,44,0,16.258197784423828,17,0,37.2,23.7,0.0,3,43,9,13,12,12,4,12
587,15,44,0,16.36443519592285,18,0,36.8,23.9,0.0,2,43,9,12,14,14,6,14
1063,26,44,0,16.403223037719727,19,0,38.4,24.3,0.0,2,43,9,14,13,13,15,13
451,10,44,0,16.832637786865234,20,0,37.1,24.1,0.0,0,42,9,13,8,8,26,8
384,9,45,0,4.483499526977539,1,0,36.8,23.9,0.0,3,47,9,8,4,4,9,4
860,22,45,0,5.238151550292969,2,0,36.6,23.8,0.0,3,47,9,4,6,6,9,4
656,16,45,0,5.392652988433838,4,0,36.4,23.5,0.0,3,47,9,6,4,4,22,10
1336,31,45,0,6.1468095779418945,3,0,36.6,23.8,0.0,3,47,9,4,6,6,16,6
316,8,45,0,7.446005344390869,6,0,36.6,23.8,0.0,3,47,9,6,11,11,31,11
520,11,45,0,7.793513298034668,7,0,36.8,23.9,0.0,3,47,9,11,10,10,8,10
1268,30,45,0,8.129465103149414,5,0,36.6,23.8,0.0,2,47,9,10,10,10,11,6
928,23,45,0,8.984321594238281,8,0,36.4,23.5,0.0,2,47,9,10,7,7,30,11
44,2,45,0,10.337095260620117,10,0,38.2,24.2,0.0,3,44,9,7,7,7,23,7
1200,29,45,0,10.610722541809082,11,0,37.1,24.1,0.0,3,44,9,7,11,11,2,5
996,25,45,0,11.057601928710938,9,0,36.7,23.9,0.0,3,47,9,11,5,5,29,7
792,21,45,0,11.165504455566406,12,0,36.6,23.8,0.0,3,44,9,5,5,5,25,5
724,20,45,0,14.685047149658203,13,0,36.8,23.9,0.0,3,44,9,5,8,8,21,14
112,3,45,0,16.112768173217773,15,0,36.7,23.9,0.0,3,47,9,8,12,12,20,12
180,4,45,0,16.17676544189453,16,0,33.4,24.2,0.0,2,44,9,12,13,13,3,13
248,6,45,0,16.193355560302734,17,0,37.2,23.7,0.0,3,44,9,13,14,14,4,12
1132,27,45,0,16.235958099365234,14,0,37.1,24.1,0.0,2,44,9,14,12,12,6,8
588,15,45,0,16.278518676757812,18,0,36.8,23.9,0.0,2,44,9,12,14,14,27,14
1064,26,45,0,16.388212203979492,19,0,38.4,24.3,0.0,2,44,9,14,13,13,15,13
452,10,45,0,16.837875366210938,20,0,37.1,24.1,0.0,0,43,9,13,8,8,26,8
385,9,46,0,4.619657039642334,1,0,36.8,23.9,0.0,3,48,9,8,4,4,9,4
861,22,46,0,5.327367782592773,2,0,36.6,23.8,0.0,3,48,9,4,6,6,9,4
657,16,46,0,5.506728172302246,4,0,36.4,23.5,0.0,3,48,9,6,4,4,22,10
1337,31,46,0,6.331084728240967,3,0,36.6,23.8,0.0,3,48,9,4,6,6,16,6
317,8,46,0,7.499394416809082,6,0,36.6,23.8,0.0,3,48,9,6,11,11,31,11
521,11,46,0,7.822516441345215,7,0,36.8,23.9,0.0,3,48,9,11,10,10,8,10
1269,30,46,0,8.18496036529541,5,0,36.6,23.8,0.0,2,48,9,10,10,10,11,6
929,23,46,0,9.00339126586914,8,0,36.4,23.5,0.0,2,48,9,10,7,7,30,11
45,2,46,0,10.422775268554688,10,0,38.2,24.2,0.0,3,45,9,7,7,7,23,7
1201,29,46,0,10.597701072692871,11,0,37.1,24.1,0.0,3,45,9,7,11,11,2,5
997,25,46,0,11.014631271362305,9,0,36.7,23.9,0.0,3,48,9,11,5,5,29,7
793,21,46,0,11.203144073486328,12,0,36.6,23.8,0.0,3,45,9,5,5,5,25,5
725,20,46,0,13.213578224182129,13,0,36.8,23.9,0.0,3,45,9,5,8,8,21,14
113,3,46,0,16.097896575927734,15,0,36.7,23.9,0.0,3,48,9,8,14,14,20,12
1133,27,46,0,16.130237579345703,14,0,37.1,24.1,0.0,2,45,9,14,13,13,3,8
249,6,46,0,16.13225555419922,17,0,37.2,23.7,0.0,3,45,9,13,12,12,27,12
181,4,46,0,16.14812660217285,16,0,33.4,24.2,0.0,2,45,9,12,12,12,6,13
589,15,46,0,16.18686294555664,18,0,36.8,23.9,0.0,2,45,9,12,14,14,4,14
1065,26,46,0,16.363431930541992,19,0,38.4,24.3,0.0,2,45,9,14,13,13,15,13
453,10,46,0,16.85118865966797,20,0,37.1,24.1,0.0,0,44,9,13,8,8,26,8
386,9,47,0,4.744499206542969,1,0,36.8,23.9,0.0,3,49,9,8,4,4,9,4
862,22,47,0,5.430572509765625,2,0,36.6,23.8,0.0,3,49,9,4,6,6,9,4
658,16,47,0,5.641003131866455,4,0,36.4,23.5,0.0,3,49,9,6,4,4,22,10
1338,31,47,0,6.536069393157959,3,0,36.6,23.8,0.0,3,49,9,4,6,6,16,6
318,8,47,0,7.569616794586182,6,0,36.6,23.8,0.0,3,49,9,6,11,11,31,11
522,11,47,0,7.8580241203308105,7,0,36.8,23.9,0.0,3,49,9,11,10,10,8,10
1270,30,47,0,8.248010635375977,5,0,36.6,23.8,0.0,2,49,9,10,10,10,11,6
930,23,47,0,9.046510696411133,8,0,36.4,23.5,0.0,2,49,9,10,7,7,30,11
46,2,47,0,10.469426155090332,10,0,38.2,24.2,0.0,3,46,9,7,7,7,23,7
1202,29,47,0,10.661153793334961,11,0,37.1,24.1,0.0,3,46,9,7,11,11,2,5
998,25,47,0,10.982236862182617,9,0,36.7,23.9,0.0,3,49,9,11,5,5,29,7
794,21,47,0,11.218198776245117,12,0,36.6,23.8,0.0,3,46,9,5,5,5,25,5
726,20,47,0,14.937969207763672,13,0,36.8,23.9,0.0,3,46,9,5,13,13,21,14
250,6,47,0,16.037078857421875,17,0,37.2,23.7,0.0,3,46,9,13,8,8,20,12
114,3,47,0,16.106021881103516,15,0,36.7,23.9,0.0,3,49,9,8,12,12,6,12
182,4,47,0,16.125873565673828,16,0,33.4,24.2,0.0,2,46,9,12,14,14,3,13
1134,27,47,0,16.136159896850586,14,0,37.1,24.1,0.0,2,46,9,14,12,12,4,8
590,15,47,0,16.170089721679688,18,0,36.8,23.9,0.0,2,46,9,12,14,14,27,14
1066,26,47,0,16.379268646240234,19,0,38.4,24.3,0.0,2,46,9,14,13,13,15,13
454,10,47,0,16.853776931762695,20,0,37.1,24.1,0.0,0,45,9,13,8,8,26,8
387,9,48,0,4.867181301116943,1,0,36.8,23.9,0.0,3,50,9,8,4,4,9,4
863,22,48,0,5.552484035491943,2,0,36.6,23.8,0.0,3,50,9,4,6,6,9,4
659,16,48,0,5.7998199462890625,4,0,36.4,23.5,0.0,3,50,9,6,4,4,22,10
1339,31,48,0,6.75200080871582,3,0,36.6,23.8,0.0,3,50,9,4,6,6,16,6
319,8,48,0,7.646888732910156,6,0,36.6,23.8,0.0,3,50,9,6,11,11,31,11
523,11,48,0,7.91179895401001,7,0,36.8,23.9,0.0,3,50,9,11,10,10,8,10
1271,30,48,0,8.315605163574219,5,0,36.6,23.8,0.0,2,50,9,10,10,10,11,6
931,23,48,0,9.053665161132812,8,0,36.4,23.5,0.0,2,50,9,10,7,7,30,11
47,2,48,0,10.452327728271484,10,0,38.2,24.2,0.0,3,47,9,7,7,7,23,7
1203,29,48,0,10.646793365478516,11,0,37.1,24.1,0.0,3,47,9,7,11,11,2,5
999,25,48,0,10.923467636108398,9,0,36.7,23.9,0.0,3,50,9,11,5,5,29,7
795,21,48,0,11.209768295288086,12,0,36.6,23.8,0.0,3,47,9,5,5,5,25,5
727,20,48,0,13.403313636779785,13,0,36.8,23.9,0.0,3,47,9,5,13,13,21,14
251,6,48,0,16.000778198242188,17,0,37.2,23.7,0.0,3,47,9,13,12,12,20,12
183,4,48,0,16.079574584960938,16,0,33.4,24.2,0.0,2,47,9,12,8,8,6,13
115,3,48,0,16.081035614013672,15,0,36.7,23.9,0.0,3,50,9,8,14,14,4,12
1135,27,48,0,16.091163635253906,14,0,37.1,24.1,0.0,2,47,9,14,12,12,3,8
591,15,48,0,16.12120819091797,18,0,36.8,23.9,0.0,2,47,9,12,14,14,27,14
1067,26,48,0,16.383304595947266,19,0,38.4,24.3,0.0,2,47,9,14,13,13,15,13
455,10,48,0,16.807607650756836,20,0,37.1,24.1,0.0,0,46,9,13,8,8,26,8
388,9,49,0,4.990220546722412,1,0,36.8,23.9,0.0,3,51,9,8,4,4,9,4
864,22,49,0,5.700300216674805,2,0,36.6,23.8,0.0,3,51,9,4,6,6,9,4
660,16,49,0,5.987983226776123,4,0,36.4,23.5,0.0,3,51,9,6,4,4,22,10
1340,31,49,0,6.971583843231201,3,0,36.6,23.8,0.0,3,51,9,4,6,6,16,6
320,8,49,0,7.736093044281006,6,0,36.6,23.8,0.0,3,51,9,6,11,11,31,11
524,11,49,0,7.968418598175049,7,0,36.8,23.9,0.0,3,51,9,11,10,10,8,10
1272,30,49,0,8.391336441040039,5,0,36.6,23.8,0.0,2,51,9,10,10,10,11,6
932,23,49,0,9.098186492919922,8,0,36.4,23.5,0.0,2,51,9,10,7,7,30,11
48,2,49,0,10.52642822265625,10,0,38.2,24.2,0.0,3,48,9,7,7,7,23,7
1204,29,49,0,10.684221267700195,11,0,37.1,24.1,0.0,3,48,9,7,11,11,2,5
1000,25,49,0,10.8635892868042,9,0,36.7,23.9,0.0,3,51,9,11,5,5,29,7
796,21,49,0,11.206063270568848,12,0,36.6,23.8,0.0,3,48,9,5,5,5,25,5
728,20,49,0,15.133965492248535,13,0,36.8,23.9,0.0,3,48,9,5,13,13,21,14
252,6,49,0,16.009464263916016,17,0,37.2,23.7,0.0,3,48,9,13,12,12,20,12
184,4,49,0,16.03791046142578,16,0,33.4,24.2,0.0,2,48,9,12,12,12,6,13
592,15,49,0,16.076007843017578,18,0,36.8,23.9,0.0,2,48,9,12,14,14,4,14
1136,27,49,0,16.101486206054688,14,0,37.1,24.1,0.0,2,48,9,14,8,8,15,8
116,3,49,0,16.113765716552734,15,0,36.7,23.9,0.0,3,51,9,8,14,14,27,12
1068,26,49,0,16.365219116210938,19,0,38.4,24.3,0.0,2,48,9,14,13,13,3,13
456,10,49,0,16.69913101196289,20,0,37.1,24.1,0.0,0,47,9,13,8,8,26,8
389,9,50,0,5.120285511016846,1,0,36.8,23.9,0.0,3,52,9,8,4,4,9,4
865,22,50,0,5.884790420532227,2,0,36.6,23.8,0.0,3,52,9,4,6,6,9,4
661,16,50,0,6.2104949951171875,4,0,36.4,23.5,0.0,3,52,9,6,4,4,22,10
1341,31,50,0,7.185818672180176,3,0,36.6,23.8,0.0,3,52,9,4,6,6,16,6
321,8,50,0,7.83621072769165,6,0,36.6,23.8,0.0,3,52,9,6,11,11,31,11
525,11,50,0,8.036599159240723,7,0,36.8,23.9,0.0,3,52,9,11,10,10,8,10
1273,30,50,0,8.476241111755371,5,0,36.6,23.8,0.0,2,52,9,10,10,10,11,6
933,23,50,0,9.151905059814453,8,0,36.4,23.5,0.0,2,52,9,10,7,7,30,11
49,2,50,0,10.563897132873535,10,0,38.2,24.2,0.0,3,49,9,7,7,7,23,7
1205,29,50,0,10.655160903930664,11,0,37.1,24.1,0.0,3,49,9,7,11,11,2,5
1001,25,50,0,10.802339553833008,9,0,36.7,23.9,0.0,3,52,9,11,5,5,29,7
797,21,50,0,11.17933464050293,12,0,36.6,23.8,0.0,3,49,9,5,5,5,25,5
729,20,50,0,13.546371459960938,13,0,36.8,23.9,0.0,3,49,9,5,13,13,21,14
253,6,50,0,15.948787689208984,17,0,37.2,23.7,0.0,3,49,9,13,12,12,20,12
593,15,50,0,16.055858612060547,18,0,36.8,23.9,0.0,2,49,9,12,8,8,6,14
117,3,50,0,16.05702018737793,15,0,36.7,23.9,0.0,3,52,9,8,12,12,15,12
185,4,50,0,16.07555389404297,16,0,33.4,24.2,0.0,2,49,9,12,14,14,3,13
1137,27,50,0,16.089176177978516,14,0,37.1,24.1,0.0,2,49,9,14,14,14,4,8
1069,26,50,0,16.306262969970703,19,0,38.4,24.3,0.0,2,49,9,14,13,13,27,13
457,10,50,0,16.591575622558594,20,0,37.1,24.1,0.0,0,48,9,13,8,8,26,8
390,9,51,0,5.263818264007568,1,0,36.8,23.9,0.0,3,53,9,8,4,4,9,4
866,22,51,0,6.116725921630859,2,0,36.6,23.8,0.0,3,53,9,4,6,6,9,4
662,16,51,0,6.472422122955322,4,0,36.4,23.5,0.0,3,53,9,6,4,4,22,10
1342,31,51,0,7.389278888702393,3,0,36.6,23.8,0.0,3,53,9,4,6,6,16,6
322,8,51,0,7.942070007324219,6,0,36.6,23.8,0.0,3,53,9,6,11,11,31,11
526,11,51,0,8.119852066040039,7,0,36.8,23.9,0.0,3,53,9,11,10,10,8,10
1274,30,51,0,8.570760726928711,5,0,36.6,23.8,0.0,2,53,9,10,10,10,11,6
934,23,51,0,9.18978214263916,8,0,36.4,23.5,0.0,2,53,9,10,7,7,30,11
50,2,51,0,10.569843292236328,10,0,38.2,24.2,0.0,3,50,9,7,7,7,23,7
1206,29,51,0,10.679187774658203,11,0,37.1,24.1,0.0,3,50,9,7,11,11,2,5
1002,25,51,0,10.742454528808594,9,0,36.7,23.9,0.0,3,53,9,11,5,5,29,7
798,21,51,0,11.153592109680176,12,0,36.6,23.8,0.0,3,50,9,5,5,5,25,5
730,20,51,0,15.117851257324219,13,0,36.8,23.9,0.0,3,50,9,5,13,13,21,14
254,6,51,0,15.944321632385254,17,0,37.2,23.7,0.0,3,50,9,13,12,12,20,12
594,15,51,0,16.03982925415039,18,0,36.8,23.9,0.0,2,50,9,12,12,12,6,14
186,4,51,0,16.043132781982422,16,0,33.4,24.2,0.0,2,50,9,12,8,8,15,13
118,3,51,0,16.07604217529297,15,0,36.7,23.9,0.0,3,53,9,8,14,14,4,12
1138,27,51,0,16.14684295654297,14,0,37.1,24.1,0.0,2,50,9,14,14,14,3,8
1070,26,51,0,16.177814483642578,19,0,38.4,24.3,0.0,2,50,9,14,13,13,27,13
458,10,51,0,16.510757446289062,20,0,37.1,24.1,0.0,0,49,9,13,8,8,26,8
391,9,52,0,5.427088260650635,1,0,36.8,23.9,0.0,3,54,9,8,4,4,9,4
867,22,52,0,6.392265319824219,2,0,36.6,23.8,0.0,3,54,9,4,6,6,9,4
663,16,52,0,6.771584510803223,4,0,36.4,23.5,0.0,3,54,9,6,4,4,22,10
1343,31,52,0,7.5825018882751465,3,0,36.6,23.8,0.0,3,54,9,4,6,6,16,6
323,8,52,0,8.05710220336914,6,0,36.6,23.8,0.0,3,54,9,6,11,11,31,11
527,11,52,0,8.211434364318848,7,0,36.8,23.9,0.0,3,54,9,11,10,10,8,10
1275,30,52,0,8.677854537963867,5,0,36.6,23.8,0.0,2,54,9,10,10,10,11,6
935,23,52,0,9.25868034362793,8,0,36.4,23.5,0.0,2,54,9,10,7,7,30,11
51,2,52,0,10.639494895935059,10,0,38.2,24.2,0.0,3,51,9,7,7,7,23,7
1207,29,52,0,10.66032600402832,11,0,37.1,24.1,0.0,3,51,9,7,11,11,2,5
1003,25,52,0,10.685297966003418,9,0,36.7,23.9,0.0,3,54,9,11,5,5,29,7
799,21,52,0,11.132132530212402,12,0,36.6,23.8,0.0,3,51,9,5,5,5,25,5
731,20,52,0,13.611077308654785,13,0,36.8,23.9,0.0,3,51,9,5,13,13,21,14
255,6,52,0,15.913677215576172,17,0,37.2,23.7,0.0,3,51,9,13,12,12,20,12
187,4,52,0,16.036827087402344,16,0,33.4,24.2,0.0,2,51,9,12,12,12,6,13
595,15,52,0,16.068126678466797,18,0,36.8,23.9,0.0,2,51,9,12,8,8,4,14
119,3,52,0,16.082372665405273,15,0,36.7,23.9,0.0,3,54,9,8,14,14,15,12
1139,27,52,0,16.16411781311035,14,0,37.1,24.1,0.0,2,51,9,14,14,14,3,8
1071,26,52,0,16.180339813232422,19,0,38.4,24.3,0.0,2,51,9,14,13,13,27,13
459,10,52,0,16.455184936523438,20,0,37.1,24.1,0.0,0,50,9,13,8,8,26,8
392,9,53,0,5.62269401550293,1,0,36.8,23.9,0.0,3,55,9,8,4,4,9,4
868,22,53,0,6.6950249671936035,2,0,36.6,23.8,0.0,3,55,9,4,6,6,9,4
664,16,53,0,7.06865930557251,4,0,36.4,23.5,0.0,3,55,9,6,4,4,22,10
1344,31,53,0,7.769495487213135,3,0,36.6,23.8,0.0,3,55,9,4,6,6,16,6
324,8,53,0,8.182310104370117,6,0,36.6,23.8,0.0,3,55,9,6,11,11,31,11
528,11,53,0,8.319293975830078,7,0,36.8,23.9,0.0,3,55,9,11,10,10,8,10
1276,30,53,0,8.79852294921875,5,0,36.6,23.8,0.0,2,55,9,10,10,10,11,6
936,23,53,0,9.331329345703125,8,0,36.4,23.5,0.0,2,55,9,10,11,11,30,11
1004,25,53,0,10.630783081054688,9,0,36.7,23.9,0.0,3,55,9,11,7,7,23,7
52,2,53,0,10.679482460021973,10,0,38.2,24.2,0.0,3,52,9,7,7,7,25,7
1208,29,53,0,10.693429946899414,11,0,37.1,24.1,0.0,3,52,9,7,5,5,2,5
800,21,53,0,11.108562469482422,12,0,36.6,23.8,0.0,3,52,9,5,5,5,29,5
732,20,53,0,15.174783706665039,13,0,36.8,23.9,0.0,3,52,9,5,13,13,21,14
256,6,53,0,15.898670196533203,17,0,37.2,23.7,0.0,3,52,9,13,12,12,20,12
596,15,53,0,16.038198471069336,18,0,36.8,23.9,0.0,2,52,9,12,8,8,6,14
120,3,53,0,16.06460189819336,15,0,36.7,23.9,0.0,3,55,9,8,12,12,15,12
188,4,53,0,16.082887649536133,16,0,33.4,24.2,0.0,2,52,9,12,14,14,3,13
1072,26,53,0,16.11288070678711,19,0,38.4,24.3,0.0,2,52,9,14,14,14,4,13
1140,27,53,0,16.19917106628418,14,0,37.1,24.1,0.0,2,52,9,14,13,13,26,8
460,10,53,0,16.42251968383789,20,0,37.1,24.1,0.0,0,51,9,13,8,8,27,8
393,9,54,0,5.872308731079102,1,0,36.8,23.9,0.0,3,56,9,8,4,4,9,4
869,22,54,0,7.005626678466797,2,0,36.6,23.8,0.0,3,56,9,4,6,6,9,4
665,16,54,0,7.3356547355651855,4,0,36.4,23.5,0.0,3,56,9,6,4,4,22,10
1345,31,54,0,7.956275939941406,3,0,36.6,23.8,0.0,3,56,9,4,6,6,16,6
325,8,54,0,8.318008422851562,6,0,36.6,23.8,0.0,3,56,9,6,11,11,31,11
529,11,54,0,8.44533920288086,7,0,36.8,23.9,0.0,3,56,9,11,10,10,8,10
1277,30,54,0,8.933706283569336,5,0,36.6,23.8,0.0,2,56,9,10,10,10,11,6
937,23,54,0,9.405726432800293,8,0,36.4,23.5,0.0,2,56,9,10,11,11,30,11
1005,25,54,0,10.598379135131836,9,0,36.7,23.9,0.0,3,56,9,11,7,7,23,7
1209,29,54,0,10.679256439208984,11,0,37.1,24.1,0.0,3,53,9,7,7,7,25,5
53,2,54,0,10.70826244354248,10,0,38.2,24.2,0.0,3,53,9,7,5,5,29,7
801,21,54,0,11.084726333618164,12,0,36.6,23.8,0.0,3,53,9,5,5,5,2,5
733,20,54,0,13.62242317199707,13,0,36.8,23.9,0.0,3,53,9,5,13,13,21,14
257,6,54,0,15.868559837341309,17,0,37.2,23.7,0.0,3,53,9,13,12,12,20,12
597,15,54,0,16.049503326416016,18,0,36.8,23.9,0.0,2,53,9,12,8,8,6,14
121,3,54,0,16.061016082763672,15,0,36.7,23.9,0.0,3,56,9,8,12,12,15,12
189,4,54,0,16.0891170501709,16,0,33.4,24.2,0.0,2,53,9,12,14,14,3,13
1073,26,54,0,16.114301681518555,19,0,38.4,24.3,0.0,2,53,9,14,14,14,4,13
1141,27,54,0,16.183198928833008,14,0,37.1,24.1,0.0,2,53,9,14,13,13,26,8
461,10,54,0,16.399410247802734,20,0,37.1,24.1,0.0,0,52,9,13,8,8,27,8
394,9,55,0,6.200681209564209,1,0,36.8,23.9,0.0,3,57,9,8,4,4,9,4
870,22,55,0,7.30610990524292,2,0,36.6,23.8,0.0,3,57,9,4,6,6,9,4
666,16,55,0,7.589832305908203,4,0,36.4,23.5,0.0,3,57,9,6,4,4,22,10
1346,31,55,0,8.147571563720703,3,0,36.6,23.8,0.0,3,57,9,4,6,6,16,6
326,8,55,0,8.469381332397461,6,0,36.6,23.8,0.0,3,57,9,6,11,11,31,11
530,11,55,0,8.58815860748291,7,0,36.8,23.9,0.0,3,57,9,11,10,10,8,10
1278,30,55,0,9.083921432495117,5,0,36.6,23.8,0.0,2,57,9,10,10,10,11,6
938,23,55,0,9.49641227722168,8,0,36.4,23.5,0.0,2,57,9,10,11,11,30,11
1006,25,55,0,10.571516990661621,9,0,36.7,23.9,0.0,3,57,9,11,7,7,23,7
1210,29,55,0,10.645275115966797,11,0,37.1,24.1,0.0,3,54,9,7,7,7,25,5
54,2,55,0,10.77639102935791,10,0,38.2,24.2,0.0,3,54,9,7,5,5,29,7
802,21,55,0,11.118701934814453,12,0,36.6,23.8,0.0,3,54,9,5,5,5,2,5
734,20,55,0,15.224532127380371,13,0,36.8,23.9,0.0,3,54,9,5,13,13,21,14
258,6,55,0,15.856173515319824,17,0,37.2,23.7,0.0,3,54,9,13,12,12,20,12
598,15,55,0,16.04068374633789,18,0,36.8,23.9,0.0,2,54,9,12,8,8,6,14
122,3,55,0,16.080615997314453,15,0,36.7,23.9,0.0,3,57,9,8,14,14,15,12
1074,26,55,0,16.09976577758789,19,0,38.4,24.3,0.0,2,54,9,14,12,12,3,13
190,4,55,0,16.100997924804688,16,0,33.4,24.2,0.0,2,54,9,12,14,14,26,13
1142,27,55,0,16.2766056060791,14,0,37.1,24.1,0.0,2,54,9,14,13,13,4,8
462,10,55,0,16.36752700805664,20,0,37.1,24.1,0.0,0,53,9,13,8,8,27,8
395,9,56,0,6.584620475769043,1,0,36.8,23.9,0.0,3,58,9,8,4,4,9,4
871,22,56,0,7.597172260284424,2,0,36.6,23.8,0.0,3,58,9,4,6,6,9,4
667,16,56,0,7.834149360656738,4,0,36.4,23.5,0.0,3,58,9,6,4,4,22,10
1347,31,56,0,8.345827102661133,3,0,36.6,23.8,0.0,3,58,9,4,6,6,16,6
327,8,56,0,8.639001846313477,6,0,36.6,23.8,0.0,3,58,9,6,11,11,31,11
531,11,56,0,8.754230499267578,7,0,36.8,23.9,0.0,3,58,9,11,10,10,8,10
1279,30,56,0,9.247099876403809,5,0,36.6,23.8,0.0,2,58,9,10,10,10,11,6
939,23,56,0,9.545143127441406,8,0,36.4,23.5,0.0,2,58,9,10,11,11,30,11
1007,25,56,0,10.527145385742188,9,0,36.7,23.9,0.0,3,58,9,11,7,7,23,7
1211,29,56,0,10.67731761932373,11,0,37.1,24.1,0.0,3,55,9,7,7,7,25,5
55,2,56,0,10.82180404663086,10,0,38.2,24.2,0.0,3,55,9,7,5,5,29,7
803,21,56,0,11.10970401763916,12,0,36.6,23.8,0.0,3,55,9,5,5,5,2,5
735,20,56,0,13.681211471557617,13,0,36.8,23.9,0.0,3,55,9,5,13,13,21,14
259,6,56,0,15.846372604370117,17,0,37.2,23.7,0.0,3,55,9,13,12,12,20,12
599,15,56,0,16.051902770996094,18,0,36.8,23.9,0.0,2,55,9,12,8,8,6,14
123,3,56,0,16.095125198364258,15,0,36.7,23.9,0.0,3,58,9,8,12,12,15,12
191,4,56,0,16.09942054748535,16,0,33.4,24.2,0.0,2,55,9,12,14,14,3,13
1075,26,56,0,16.120407104492188,19,0,38.4,24.3,0.0,2,55,9,14,13,13,4,13
463,10,56,0,16.317062377929688,20,0,37.1,24.1,0.0,0,54,9,13,14,14,26,8
1143,27,56,0,16.352115631103516,14,0,37.1,24.1,0.0,2,55,9,14,8,8,10,8
396,9,57,0,6.975317001342773,1,0,36.8,23.9,0.0,3,59,9,8,4,4,9,4
872,22,57,0,7.881921291351318,2,0,36.6,23.8,0.0,3,59,9,4,6,6,9,4
668,16,57,0,8.076431274414062,4,0,36.4,23.5,0.0,3,59,9,6,4,4,22,10
1348,31,57,0,8.551702499389648,3,0,36.6,23.8,0.0,3,59,9,4,6,6,16,6
328,8,57,0,8.828237533569336,6,0,36.6,23.8,0.0,3,59,9,6,11,11,31,11
532,11,57,0,8.942974090576172,7,0,36.8,23.9,0.0,3,59,9,11,10,10,8,10
1280,30,57,0,9.419734001159668,5,0,36.6,23.8,0.0,2,59,9,10,10,10,11,6
940,23,57,0,9.65079116821289,8,0,36.4,23.5,0.0,2,59,9,10,11,11,30,11
1008,25,57,0,10.522793769836426,9,0,36.7,23.9,0.0,3,59,9,11,7,7,23,7
1212,29,57,0,10.615463256835938,11,0,37.1,24.1,0.0,3,56,9,7,7,7,25,5
56,2,57,0,11.023577690124512,10,0,38.2,24.2,0.0,3,56,9,7,5,5,29,7
804,21,57,0,11.217113494873047,12,0,36.6,23.8,0.0,3,56,9,5,5,5,2,5
736,20,57,0,15.248262405395508,13,0,36.8,23.9,0.0,3,56,9,5,13,13,21,14
260,6,57,0,15.8488130569458,17,0,37.2,23.7,0.0,3,56,9,13,12,12,20,12
600,15,57,0,16.05972671508789,18,0,36.8,23.9,0.0,2,56,9,12,12,12,6,14
192,4,57,0,16.10223960876465,16,0,33.4,24.2,0.0,2,56,9,12,8,8,15,13
124,3,57,0,16.102890014648438,15,0,36.7,23.9,0.0,3,59,9,8,14,14,4,12
1076,26,57,0,16.110477447509766,19,0,38.4,24.3,0.0,2,56,9,14,14,14,3,13
1144,27,57,0,16.176807403564453,14,0,37.1,24.1,0.0,2,56,9,14,13,13,26,8
464,10,57,0,16.268280029296875,20,0,37.1,24.1,0.0,0,55,9,13,8,8,27,8
397,9,58,0,7.371591567993164,1,0,36.8,23.9,0.0,3,60,9,8,4,4,9,4
873,22,58,0,8.16424560546875,2,0,36.6,23.8,0.0,3,60,9,4,6,6,9,4
669,16,58,0,8.328271865844727,4,0,36.4,23.5,0.0,3,60,9,6,4,4,22,10
1349,31,58,0,8.7652587890625,3,0,36.6,23.8,0.0,3,60,9,4,6,6,16,6
329,8,58,0,9.038825988769531,6,0,36.6,23.8,0.0,3,60,9,6,11,11,31,11
533,11,58,0,9.151248931884766,7,0,36.8,23.9,0.0,3,60,9,11,10,10,8,10
1281,30,58,0,9.596433639526367,5,0,36.6,23.8,0.0,2,60,9,10,10,10,11,6
941,23,58,0,9.748868942260742,8,0,36.4,23.5,0.0,2,60,9,10,11,11,30,11
1009,25,58,0,10.5127534866333,9,0,36.7,23.9,0.0,3,60,9,11,7,7,23,7
1213,29,58,0,10.644837379455566,11,0,37.1,24.1,0.0,3,57,9,7,7,7,25,5
57,2,58,0,11.115035057067871,10,0,38.2,24.2,0.0,3,57,9,7,5,5,29,7
805,21,58,0,11.246973037719727,12,0,36.6,23.8,0.0,3,57,9,5,5,5,2,5
737,20,58,0,13.790067672729492,13,0,36.8,23.9,0.0,3,57,9,5,13,13,21,14
261,6,58,0,15.85593032836914,17,0,37.2,23.7,0.0,3,57,9,13,12,12,20,12
601,15,58,0,16.07846450805664,18,0,36.8,23.9,0.0,2,57,9,12,14,14,6,14
1077,26,58,0,16.0855712890625,19,0,38.4,24.3,0.0,2,57,9,14,14,14,15,13
1145,27,58,0,16.14092254638672,14,0,37.1,24.1,0.0,2,57,9,14,12,12,26,8
193,4,58,0,16.147014617919922,16,0,33.4,24.2,0.0,2,57,9,12,8,8,27,13
